Unnamed: 0,name,url,year,certificate,rating,votes,plot,Action,Adventure,Comedy,Crime,Family,Fantasy,Mystery,Sci-Fi,Thriller,name_normalized
140,Resident Evil,https://www.imdb.com/title/tt0190703/?ref_=adv_li_tt,1996.0,M,8.9,"5,446","The RPD are investigating strange cannibalized corpses on the outskirts of the city. The Alpha squad, Jill and Chris, are sent to locate missing team members. While there, mutated dogs cause them to flee into a supposedly abandoned mansion.",True,False,False,False,False,False,True,False,False,resident evil
141,Doom,https://www.imdb.com/title/tt1799527/?ref_=adv_li_tt,2016.0,M,8.5,"5,978","On Mars, a massive research facility tapping energy from hell has been overwhelmed by demonic forces. As the last DOOM Slayer, you have been resurrected to do one thing: to cleanse this world and send them back to where they came from.",True,False,False,False,False,False,False,True,False,doom
143,Halo 2,https://www.imdb.com/title/tt0357718/?ref_=adv_li_tt,2004.0,M,8.7,"9,586","As the alien Covenant invade Earth, the Master Chief must defend humanity's homeworld whilst discovering more about the rings called ""Halo.""",True,True,False,False,False,False,False,True,False,halo 2
144,Prey,https://www.imdb.com/title/tt6528212/?ref_=adv_li_tt,2017.0,M,8.1,"1,801","Morgan Yu is trapped aboard a space station filled with shape-shifting aliens with no memory of how he got there. Guided by a mysterious stranger and his former self, he must set the station's self-destruct before the aliens reach Earth.",True,True,False,False,False,False,False,False,False,prey
145,GTAV,https://www.imdb.com/title/tt18560706/?ref_=adv_li_tt,2013.0,,9.2,193,Four very different criminals team up for a series of heists and walk into some of the most thrilling experiences in the corrupt city of Los Santos.,True,False,False,True,False,False,False,False,False,gtav
148,Scarface: The World Is Yours,https://www.imdb.com/title/tt0451192/?ref_=adv_li_tt,2006.0,M,8.3,"2,534","Scarface the game begins during the final scene of the film, with the mansion of Tony Montana under attack from assassins sent by Alejandro Sosa. When Tony survives, his quest to kill Sosa begins.",True,False,False,True,False,False,False,False,False,scarface: the world is yours
150,Destiny 2: The Witch Queen,https://www.imdb.com/title/tt18311442/?ref_=adv_li_tt,2022.0,T,8.4,120,Take back the light from Savathûn in an all-new story.,True,False,False,False,False,False,False,False,False,destiny 2: the witch queen
151,Metal Gear Solid,https://www.imdb.com/title/tt0180825/?ref_=adv_li_tt,1998.0,M,9.6,"11,780","A crack government anti-terrorist squad takes over an obscure Alaskan nuclear disposal facility. Solid Snake is up for the task to infiltrate the facility, rescue the two hostages and thwart the terrorists' plans.",True,True,False,False,False,False,False,False,False,metal gear solid
154,The Elder Scrolls IV: Oblivion,https://www.imdb.com/title/tt0462271/?ref_=adv_li_tt,2006.0,T,9.0,"12,338","After being freed by the Emperor of Tamriel, the hero must prevent the gates of Oblivion from spreading throughout the Empire.",True,True,False,False,False,True,False,False,False,the elder scrolls iv: oblivion
158,Dishonored,https://www.imdb.com/title/tt2322244/?ref_=adv_li_tt,2012.0,M,8.4,"8,737","After being framed for the murder of the Empress he swore to protect, a once trusted bodyguard with supernatural abilities is forced to become a masked assassin in order to seek revenge on those who conspired against him.",True,True,False,False,False,True,False,False,False,dishonored
160,Outlast,https://www.imdb.com/title/tt2984660/?ref_=adv_li_tt,2013.0,M,8.3,"4,609","Freelance journalist, Miles Upshur, is requested by an anonymous individual to investigate the Mount Massive Asylum, only to find it overrun by the asylum's deranged patients.",True,False,False,False,False,False,True,False,False,outlast
161,Metal Gear Solid 3: Snake Eater,https://www.imdb.com/title/tt0365498/?ref_=adv_li_tt,2004.0,M,9.5,"10,445","In 1964, a U.S. government operative codenamed ""Snake"" must infiltrate mountainous Soviet territory to rescue a scientist building a weapon of terrible power.",True,True,False,False,False,False,False,False,False,metal gear solid 3: snake eater
162,Star Wars: The Old Republic,https://www.imdb.com/title/tt1320395/?ref_=adv_li_tt,2011.0,T,8.5,"3,061","Set long before the Star Wars films, the Sith Empire returns to the galaxy to begin a war with the Galactic Republic.",True,True,False,False,False,True,False,False,False,star wars: the old republic
164,Ratchet & Clank: Rift Apart,https://www.imdb.com/title/tt12497014/?ref_=adv_li_tt,2021.0,E10+,8.9,"1,216","They've travelled through space. They've travelled through time. Now, they'll have to travel through dimensions as their galaxy seems to rip itself apart. Ratchet and Clank must save the universe - again.",True,True,True,False,False,False,False,False,False,ratchet & clank: rift apart
165,Wolfenstein: The New Order,https://www.imdb.com/title/tt3382518/?ref_=adv_li_tt,2014.0,M,8.3,"5,607","After regaining consciousness following an injury sustained in World War II, legendary American commando, B.J. Blazkowicz, awakens from a coma in a dystopian Nazi dominated world of 1960s. He tries to locate the remnants of the resistance.",True,True,False,False,False,False,False,False,False,wolfenstein: the new order
166,Assassin's Creed: Brotherhood,https://www.imdb.com/title/tt1699759/?ref_=adv_li_tt,2010.0,M,8.7,"15,573","Desmond Miles continues to travel the memories of Ezio Auditore, bringing him to turn-of-the-century Rome with Ezio rebuilding the assassin order to bring down the tyrannical Borgia rule.",True,True,False,False,False,False,False,False,False,assassin's creed: brotherhood
167,Call of Duty 4: Modern Warfare,https://www.imdb.com/title/tt1125798/?ref_=adv_li_tt,2007.0,M,9.0,"22,483","The Call of Duty series returns this time into a modern day setting. The player takes control of a character nicknamed ""Soap,"" for the majority of the campaign and will need to progress through many modern warfare scenarios.",True,False,False,False,False,False,False,False,True,call of duty 4: modern warfare
168,Persona 5,https://www.imdb.com/title/tt3944082/?ref_=adv_li_tt,2016.0,M,9.3,"2,665",A group of high school students create a vigilante group to expose the crimes of corrupt adults but soon find themselves in the midst of a worldwide conspiracy and targeted by powerful individuals who would do anything to silence them.,True,True,False,False,False,True,False,False,False,persona 5
169,Half-Life 2,https://www.imdb.com/title/tt0374692/?ref_=adv_li_tt,2004.0,M,9.4,"16,103","Dr. Freeman is taken out of stasis by his ""employer"" to help rid the planet of invading aliens forces known as the Combine that entered through the portals he helped create.",True,True,False,False,False,False,False,True,False,half-life 2
170,Dota 2,https://www.imdb.com/title/tt2290962/?ref_=adv_li_tt,2013.0,T,8.2,"1,813","A crystalline satellite enters the planet's orbit, and the raw energies of the Radiant and Dire attracted creatures of different alignments and unified under these factions, the battles of Dota would commence.",True,True,False,False,False,True,False,False,False,dota 2
171,Kingdom Hearts,https://www.imdb.com/title/tt0322968/?ref_=adv_li_tt,2002.0,E,9.2,"7,349","When his world is destroyed and his friends mysteriously disappear, a young boy named Sora is thrust into a quest to find his missing friends and prevent the armies of darkness from destroying many other worlds.",True,True,False,False,True,False,False,False,False,kingdom hearts
172,The Godfather,https://www.imdb.com/title/tt0442674/?ref_=adv_li_tt,2006.0,M,8.3,"3,752","Set in New York from 1945-1955, Players will join the Corleone family as ""soldiers"" and work their way up the ranks through loyalty, fear, and any number of illegal activities. The goal is to become Don of your own mafia family.",True,False,False,True,False,False,False,False,False,the godfather
175,Grand Theft Auto: Vice City Stories,https://www.imdb.com/title/tt0815168/?ref_=adv_li_tt,2006.0,M,8.4,"4,805",A young man who's kicked out of the army precedes to rise through the ranks of multiple gangs in the glamourous and dangerous Vice City in the mid 1980's.,True,False,False,True,False,False,False,False,False,grand theft auto: vice city stories
180,Kingdom Hearts II,https://www.imdb.com/title/tt0390163/?ref_=adv_li_tt,2005.0,E10+,9.3,"7,168","Sora and friends face mysterious new enemies as they continue their journey to save all worlds, and find Riku and King Mickey.",True,True,False,False,True,False,False,False,False,kingdom hearts ii
182,Super Smash Bros. Ultimate,https://www.imdb.com/title/tt5370130/?ref_=adv_li_tt,2018.0,E10+,8.9,"3,311","Super Smash Bros. Ultimate for the Nintendo Switch brings back every fighter in the history of the series, adds newcomers and over 100 stages, and introduces a new adventure mode called ""World of Light''.",True,True,False,False,False,True,False,False,False,super smash bros. ultimate
183,Dragon Age: Origins,https://www.imdb.com/title/tt1541718/?ref_=adv_li_tt,2009.0,M,9.1,"7,925","After four hundred years since the last Blight, a new Archdemon seeks to destroy the land of Ferelden. It is up to the player - as one of the remaining Grey Wardens - to unite the divided armies of Ferelden and save humanity.",True,True,False,False,False,True,False,False,False,dragon age: origins
187,Metro Exodus,https://www.imdb.com/title/tt7447318/?ref_=adv_li_tt,2019.0,M,8.1,"2,312","26-year-old Artyom, flees the Metro in Moscow and sets off on a journey through the harsh nuclear winter in Russia.",True,True,False,False,False,False,False,False,False,metro exodus
189,Xenoblade Chronicles 2,https://www.imdb.com/title/tt7023950/?ref_=adv_li_tt,2017.0,T,8.3,387,"In a world laden with an endless sea of clouds and titans, Rex, an ambitious salvager, embarks on an adventure with the help of his friends in search of the mythical paradise, Elysium.",True,True,False,False,False,True,False,False,False,xenoblade chronicles 2
190,Doom Eternal,https://www.imdb.com/title/tt8550890/?ref_=adv_li_tt,2020.0,M,8.6,"2,863","In this sequel to Doom (2016), Hell has taken Earth, so it's up to the Doom Slayer, the ultimate demon-killing machine created by a mystical force, to rip and tear the forces of Hell apart. However, Hell is not alone in this fight.",True,True,False,False,False,True,False,False,False,doom eternal
191,Call of Duty: Modern Warfare 3,https://www.imdb.com/title/tt1937113/?ref_=adv_li_tt,2011.0,M,8.1,"18,044","The Russian Federation continues its invasion of the U.S., as well as Europe, including England, France and Germany.",True,False,False,False,False,False,False,False,True,call of duty: modern warfare 3
193,NieR: Automata,https://www.imdb.com/title/tt5238626/?ref_=adv_li_tt,2017.0,M,8.8,"2,883","In the forsaken wasteland below, the war between the machines and the androids rages on. A war that is soon to unveil the long-forgotten truth of this world.",True,True,False,False,False,False,False,False,False,nier: automata
195,Borderlands 2,https://www.imdb.com/title/tt2385021/?ref_=adv_li_tt,2012.0,M,8.7,"6,360","A new group of adventurers arrives on the frontier planet Pandora. They are assassinated by Handsome Jack, the most powerful merc on the planet. One of them survives and with the help of a deranged talking robot seeks loot and revenge.",True,True,True,False,False,False,False,False,False,borderlands 2
196,Dead Space,https://www.imdb.com/title/tt1267296/?ref_=adv_li_tt,2008.0,M,8.8,"9,503","Engineer Isaac Clarke and his crew get stranded on a large, abandoned mining ship. There, Clarke needs to repair the giant ship while battling nasty aliens and solving the mystery of what happened to the ship.",True,False,False,False,False,False,True,False,False,dead space
201,Max Payne,https://www.imdb.com/title/tt0291337/?ref_=adv_li_tt,2001.0,M,9.2,"15,049","A troubled NYPD cop is framed for murder and finds himself being hunted by the police, the mob, and a ruthless corporation.",True,False,False,True,False,False,False,False,False,max payne
204,Hellblade: Senua's Sacrifice,https://www.imdb.com/title/tt4674622/?ref_=adv_li_tt,2017.0,M,8.7,"3,690","Set in the age of Vikings, a broken Celtic warrior named Senua embarks on a haunting vision quest into Viking Hell to fight for the soul of her dead lover.",True,True,False,False,False,False,False,False,False,hellblade: senua's sacrifice
205,Tekken 3,https://www.imdb.com/title/tt0181047/?ref_=adv_li_tt,1997.0,T,8.4,"2,854","19 years after the second King of Iron Fist Tournament, Heihachi Mishima hosts the third Tournament to attract Toshin, a God who killed the mother of his grandson, Jin Kazama.",True,False,False,False,False,True,False,True,False,tekken 3
